"x"
"1" 19.3966276574805
"2" 16.5464201171165
"3" 18.894916592044
"4" 18.8073290343566
"5" 18.4165189419072
"6" 18.4172639845493
"7" 18.8747100404739
"8" 17.7504043593369
"9" 18.2925180557393
"10" 18.4321122062601
"11" 19.2850589148502
"12" 17.8504817915291
"13" 19.3936145871962
"14" 16.3192655155855
"15" 18.7122620480601
"16" 17.408815946986
"17" 18.7483196735415
"18" 19.1062359949752
"19" 18.9671437110837
"20" 18.5501697716566
"21" 17.4459462753072
"22" 18.7013445240453
"23" 18.4575226629631
"24" 18.7316399319185
"25" 18.0690711404126
"26" 19.1838337255945
"27" 18.360292693285
"28" 18.9192806728025
"29" 18.6088201721875
"30" 18.8936221321328
"31" 19.4429181635536
"32" 18.9033158867318
"33" 18.634236181328
"34" 18.9520300267844
"35" 18.6988972844091
"36" 16.1553527430907
"37" 17.9092497028919
"38" 18.6374636611509
"39" 18.9120064201651
"40" 19.3721645186333
"41" 19.5690354023651
"42" 19.5400108092438
"43" 19.1939094720103
"44" 19.0954064529808
"45" 19.2337461204518
"46" 18.9618230983489
"47" 18.5036363639466
"48" 19.4309744564626
"49" 19.2413080880966
"50" 19.2532217627163
