"x"
"1" 4.47697946542898
"2" 3.22366605442335
"3" 6.06475215804273
"4" 5.66989719486124
"5" 5.41849803894254
"6" 4.29131874056912
"7" 5.95007024339833
"8" 3.59492619104269
"9" 3.24275749983973
"10" 2.39939069041595
"11" 3.22313931336325
"12" 8.08763780913373
"13" 1.24612672271061
"14" 4.31647890743613
"15" 8.07048852872073
"16" 3.48408023025255
"17" 4.5025828570049
"18" 5.41875214361927
"19" 4.44970017057491
"20" 2.81753769316388
"21" 3.26674450391694
"22" 3.1366685906291
"23" 4.64541433068421
"24" 6.05482744301408
"25" 4.5376881355792
"26" 3.69968940542466
"27" 2.96642369627327
"28" 2.77907465061956
"29" 6.82346210572767
"30" 6.99910842394312
"31" 5.48549182012283
"32" 5.49318247518136
"33" 6.85758516865977
"34" 5.74571694056975
"35" 2.85371082542733
"36" 6.67034776104304
"37" 1.61914209326631
"38" 3.38856259931496
"39" 2.76738361088952
"40" 3.43516922429324
"41" 5.97417148039252
"42" 3.73752900683006
"43" 4.05435451636099
"44" 2.654487731349
"45" 3.64102170641101
"46" 3.89514098111672
"47" 5.84718976704617
"48" 4.10737322253355
"49" 3.18916519869778
"50" 6.63989280282705
